,Country Name,Country Code,Year,% of Internet_usage,Population,World population,% of World population,Region Name,Sub-region Name,IncomeGroup,GDP per capita
927,Chile,CHL,2015,76.6296,18047625,7391971924,0.002441516984311533,Americas,Latin America and the Caribbean,High income,13433.9202985339
928,Chile,CHL,2016,83.5586,18267221,7478852539,0.0024425165364261236,Americas,Latin America and the Caribbean,High income,13649.8520455553
929,Chile,CHL,2017,82.3275,18558868,7564278153,0.0024534883070950445,Americas,Latin America and the Caribbean,High income,14879.9086230423
930,Chile,CHL,2018,84.9,18893191,7646523404,0.002470821051841248,Americas,Latin America and the Caribbean,High income,15659.4808675628
931,Chile,CHL,2019,85.0176,19197744,7726797600,0.0024845666981104823,Americas,Latin America and the Caribbean,High income,14495.716721687
932,Chile,CHL,2020,87.4593,19370624,7805953886,0.0024815191433222874,Americas,Latin America and the Caribbean,High income,13114.815470545
933,Chile,CHL,2021,88.8045,19456334,7871000477,0.002471901006340137,Americas,Latin America and the Caribbean,High income,16216.5706467899
934,Chile,CHL,2022,90.6769,19553036,7940003773,0.002462597822244133,Americas,Latin America and the Caribbean,High income,15451.1319576678
935,Chile,CHL,2023,94.1192,19658835,8011623532,0.0024537891628929826,Americas,Latin America and the Caribbean,High income,17067.8136150601
936,China,CHN,2000,1.77591,1262645000,6115617907,0.20646237538070575,Asia,Eastern Asia,Upper middle income,959.360431369138
937,China,CHN,2001,2.63965,1271850000,6198523633,0.20518595641530887,Asia,Eastern Asia,Upper middle income,1053.11231442789
938,China,CHN,2002,4.5957,1280400000,6280690978,0.20386291961903305,Asia,Eastern Asia,Upper middle income,1148.51425710711
939,China,CHN,2003,6.2,1288400000,6362582991,0.20249637636514406,Asia,Eastern Asia,Upper middle income,1288.63749134336
940,China,CHN,2004,7.3,1296075000,6445292478,0.20108862467047844,Asia,Eastern Asia,Upper middle income,1508.66791560781
941,China,CHN,2005,8.52326,1303720000,6528083729,0.19970944830386075,Asia,Eastern Asia,Upper middle income,1753.41419160544
942,China,CHN,2006,10.5232,1311020000,6611938226,0.19828073935184404,Asia,Eastern Asia,Upper middle income,2099.2194300499
943,China,CHN,2007,16.0,1317885000,6696177273,0.19681154579253923,Asia,Eastern Asia,Upper middle income,2693.95873160283
944,China,CHN,2008,22.6,1324655000,6781922266,0.19532146610422385,Asia,Eastern Asia,Upper middle income,3468.32706307504
945,China,CHN,2009,28.9,1331260000,6867731466,0.19384275675172416,Asia,Eastern Asia,Upper middle income,3832.2274569094
946,China,CHN,2010,34.3,1337705000,6952093392,0.19241758195298997,Asia,Eastern Asia,Upper middle income,4550.47394356715
947,China,CHN,2011,38.3,1345035000,7037468539,0.19112483310527523,Asia,Eastern Asia,Upper middle income,5614.38602225277
948,China,CHN,2012,42.3001,1354190000,7126885659,0.19001146711114927,Asia,Eastern Asia,Upper middle income,6300.58217951734
949,China,CHN,2013,45.8,1363240000,7216181695,0.18891431197534447,Asia,Eastern Asia,Upper middle income,7020.3860742288
950,China,CHN,2014,47.9,1371860000,7304606193,0.1878075236026622,Asia,Eastern Asia,Upper middle income,7636.07434020616
951,China,CHN,2015,50.3,1379860000,7391971924,0.1866700812972406,Asia,Eastern Asia,Upper middle income,8016.44559489998
952,China,CHN,2016,53.2,1387790000,7478852539,0.1855618883729939,Asia,Eastern Asia,Upper middle income,8094.39016735149
953,China,CHN,2017,54.3,1396215000,7564278153,0.18458007119241904,Asia,Eastern Asia,Upper middle income,8817.04560829162
954,China,CHN,2018,59.2,1402760000,7646523404,0.18345069071078723,Asia,Eastern Asia,Upper middle income,9905.40638304527
955,China,CHN,2019,64.0809,1407745000,7726797600,0.18218996703110224,Asia,Eastern Asia,Upper middle income,10143.8602206165
956,China,CHN,2020,70.0528,1411100000,7805953886,0.18077226955322037,Asia,Eastern Asia,Upper middle income,10408.7195541075
957,China,CHN,2021,73.0532,1412360000,7871000477,0.17943843405004026,Asia,Eastern Asia,Upper middle income,12617.5051041181
958,China,CHN,2022,75.6113,1412175000,7940003773,0.17785570893581992,Asia,Eastern Asia,Upper middle income,12662.5826712038
959,China,CHN,2023,77.4827,1410710000,8011623532,0.1760829118299614,Asia,Eastern Asia,Upper middle income,12614.0617416421
960,Colombia,COL,2000,2.20753,39089934,6115617907,0.006391820842053794,Americas,Latin America and the Caribbean,Upper middle income,2555.00751039968
961,Colombia,COL,2001,2.8542,39709262,6198523633,0.006406245156281071,Americas,Latin America and the Caribbean,Upper middle income,2472.99084035833
962,Colombia,COL,2002,4.6,40324680,6280690978,0.00642042096024932,Americas,Latin America and the Caribbean,Upper middle income,2428.92969771584
963,Colombia,COL,2003,7.38892,40937429,6362582991,0.006434089591901089,Americas,Latin America and the Caribbean,Upper middle income,2311.94218760291
964,Colombia,COL,2004,9.11869,41543171,6445292478,0.006445505947449418,Americas,Latin America and the Caribbean,Upper middle income,2818.57195413044
965,Colombia,COL,2005,11.0073,42128977,6528083729,0.0064534982621084576,Americas,Latin America and the Caribbean,Upper middle income,3456.06610874512
966,Colombia,COL,2006,15.3417,42691084,6611938226,0.0064566670983293,Americas,Latin America and the Caribbean,Upper middle income,3789.85361217027
967,Colombia,COL,2007,21.8,43235374,6696177273,0.006456724820343627,Americas,Latin America and the Caribbean,Upper middle income,4769.926147194
968,Colombia,COL,2008,25.6,43758808,6781922266,0.0064522721263523255,Americas,Latin America and the Caribbean,Upper middle income,5541.83629665898
969,Colombia,COL,2009,30.0,44271541,6867731466,0.0064463121802555345,Americas,Latin America and the Caribbean,Upper middle income,5250.97292433518
970,Colombia,COL,2010,36.5,44777319,6952093392,0.006440839683127203,Americas,Latin America and the Caribbean,Upper middle income,6398.2958447102
971,Colombia,COL,2011,40.3509,45259614,7037468539,0.006431235002924963,Americas,Latin America and the Caribbean,Upper middle income,7400.9940695669
972,Colombia,COL,2012,48.98,45715810,7126885659,0.006414556397754044,Americas,Latin America and the Caribbean,Upper middle income,8108.59838244229
973,Colombia,COL,2013,51.7,46151584,7216181695,0.006395568453047384,Americas,Latin America and the Caribbean,Upper middle income,8279.10255642981
974,Colombia,COL,2014,52.5681,46565429,7304606193,0.006374803482852179,Americas,Latin America and the Caribbean,Upper middle income,8187.20824890084
975,Colombia,COL,2015,55.905,46969940,7391971924,0.006354182683987153,Americas,Latin America and the Caribbean,Upper middle income,6248.51490534512
976,Colombia,COL,2016,58.1365,47437512,7478852539,0.006342886392347948,Americas,Latin America and the Caribbean,Upper middle income,5959.84250367574
977,Colombia,COL,2017,62.2599,48131078,7564278153,0.0063629439619312745,Americas,Latin America and the Caribbean,Upper middle income,6479.53231292429
978,Colombia,COL,2018,64.1264,49024465,7646523404,0.006411340475902374,Americas,Latin America and the Caribbean,Upper middle income,6816.96818309544
979,Colombia,COL,2019,65.0069,49907985,7726797600,0.006459077561446673,Americas,Latin America and the Caribbean,Upper middle income,6472.54544924705
980,Colombia,COL,2020,69.7953,50629997,7805953886,0.006486074314480008,Americas,Latin America and the Caribbean,Upper middle income,5339.68711357943
981,Colombia,COL,2021,73.0284,51188173,7871000477,0.006503388374778776,Americas,Latin America and the Caribbean,Upper middle income,6222.62164397614
982,Colombia,COL,2022,72.7964,51737944,7940003773,0.006516110757520669,Americas,Latin America and the Caribbean,Upper middle income,6674.59601948063
983,Colombia,COL,2023,68.46836910168743,52321152,8011623532,0.006530655339834558,Americas,Latin America and the Caribbean,Upper middle income,6947.35928681966
984,Comoros,COM,2000,0.271741,536080,6115617907,8.765753651587638e-05,Africa,Sub-Saharan Africa,Lower middle income,655.007796688241
985,Comoros,COM,2001,0.443068,547220,6198523633,8.828231243431641e-05,Africa,Sub-Saharan Africa,Lower middle income,691.699908770798
986,Comoros,COM,2002,0.55487,558923,6280690978,8.899068620917588e-05,Africa,Sub-Saharan Africa,Lower middle income,762.116930318449
987,Comoros,COM,2003,0.848189,569798,6362582991,8.955450967099221e-05,Africa,Sub-Saharan Africa,Lower middle income,959.787894504834
988,Comoros,COM,2004,1.32733,580704,6445292478,9.009738533699479e-05,Africa,Sub-Saharan Africa,Lower middle income,1091.27216412426
989,Comoros,COM,2005,2.0,592677,6528083729,9.078881714815089e-05,Africa,Sub-Saharan Africa,Lower middle income,1103.20658498402
990,Comoros,COM,2006,2.2,604753,6611938226,9.146380067828541e-05,Africa,Sub-Saharan Africa,Lower middle income,1154.90422349749
991,Comoros,COM,2007,2.5,616927,6696177273,9.21312227631044e-05,Africa,Sub-Saharan Africa,Lower middle income,1289.73631056361
992,Comoros,COM,2008,3.0,629307,6781922266,9.279183324688375e-05,Africa,Sub-Saharan Africa,Lower middle income,1455.02768595586
993,Comoros,COM,2009,3.5,641947,6867731466,9.347293253646851e-05,Africa,Sub-Saharan Africa,Lower middle income,1410.30516959473
994,Comoros,COM,2010,5.1,654836,6952093392,9.419263566763086e-05,Africa,Sub-Saharan Africa,Lower middle income,1386.5742428453
995,Comoros,COM,2011,5.5,668056,7037468539,9.492845279489213e-05,Africa,Sub-Saharan Africa,Lower middle income,1531.43789372951
996,Comoros,COM,2012,5.9753,681630,7126885659,9.564205637833146e-05,Africa,Sub-Saharan Africa,Lower middle income,1490.31511351281
997,Comoros,COM,2013,6.5,696192,7216181695,9.647650647188977e-05,Africa,Sub-Saharan Africa,Lower middle income,1603.32797107303
998,Comoros,COM,2014,6.98,711503,7304606193,9.740470344340164e-05,Africa,Sub-Saharan Africa,Lower middle income,1615.71723662012
999,Comoros,COM,2015,7.45916,726682,7391971924,9.830692100447973e-05,Africa,Sub-Saharan Africa,Lower middle income,1329.37048235986
1000,Comoros,COM,2016,7.93832,741741,7478852539,9.917844965280977e-05,Africa,Sub-Saharan Africa,Lower middle income,1365.48403444497
1001,Comoros,COM,2017,8.47817,756669,7564278153,0.00010003188469476157,Africa,Sub-Saharan Africa,Lower middle income,1423.9248027797
1002,Comoros,COM,2018,35.98310027473891,771590,7646523404,0.00010090729593482585,Africa,Sub-Saharan Africa,Lower middle income,1540.71132257526
1003,Comoros,COM,2019,16.3838,786578,7726797600,0.00010179870636186976,Africa,Sub-Saharan Africa,Lower middle income,1519.26386436068
1004,Comoros,COM,2020,21.1632152,802163,7805953886,0.000102762969358387,Africa,Sub-Saharan Africa,Lower middle income,1527.16991011916
1005,Comoros,COM,2021,27.3369432,818174,7871000477,0.00010394790375007621,Africa,Sub-Saharan Africa,Lower middle income,1584.12450153608
1006,Comoros,COM,2022,47.44202999257176,834188,7940003773,0.00010506141103316073,Africa,Sub-Saharan Africa,Lower middle income,1489.49566257969
1007,Comoros,COM,2023,50.306757718319545,850387,8011623532,0.0001061441537540284,Africa,Sub-Saharan Africa,Lower middle income,1590.31237688317
1008,"Congo, Dem. Rep.",COD,2000,0.00590211,50507442,6115617907,0.008258763508130332,Africa,Sub-Saharan Africa,Low income,377.925421481395
1009,"Congo, Dem. Rep.",COD,2001,0.0114758,52132646,6198523633,0.008410494028360834,Africa,Sub-Saharan Africa,Low income,142.678142604412
1010,"Congo, Dem. Rep.",COD,2002,0.0927907,53750524,6280690978,0.00855805900788262,Africa,Sub-Saharan Africa,Low income,162.38052907429
1011,"Congo, Dem. Rep.",COD,2003,0.134915,55343867,6362582991,0.008698333220688045,Africa,Sub-Saharan Africa,Low income,161.491553524396
1012,"Congo, Dem. Rep.",COD,2004,0.196208,56997741,6445292478,0.00884331334761811,Africa,Sub-Saharan Africa,Low income,180.664764963633
1013,"Congo, Dem. Rep.",COD,2005,0.238038,58775724,6528083729,0.00900351871084281,Africa,Sub-Saharan Africa,Low income,203.561668860749
1014,"Congo, Dem. Rep.",COD,2006,0.296054,60615908,6611938226,0.009167645844245974,Africa,Sub-Saharan Africa,Low income,238.417639415512
1015,"Congo, Dem. Rep.",COD,2007,0.37,62477752,6696177273,0.009330361107959276,Africa,Sub-Saharan Africa,Low income,267.88850879878
1016,"Congo, Dem. Rep.",COD,2008,0.44,64390664,6781922266,0.009494456213809985,Africa,Sub-Saharan Africa,Low income,307.319638606745
1017,"Congo, Dem. Rep.",COD,2009,0.56,66412044,6867731466,0.009670157362556378,Africa,Sub-Saharan Africa,Low income,280.798051526498
1018,"Congo, Dem. Rep.",COD,2010,0.72,68563038,6952093392,0.009862214750868813,Africa,Sub-Saharan Africa,Low income,314.53858629844
1019,"Congo, Dem. Rep.",COD,2011,1.2,70849311,7037468539,0.010067442661714186,Africa,Sub-Saharan Africa,Low income,364.714191777632
1020,"Congo, Dem. Rep.",COD,2012,1.67996,73254618,7126885659,0.010278629615376575,Africa,Sub-Saharan Africa,Low income,400.059901824342
1021,"Congo, Dem. Rep.",COD,2013,2.2,75789395,7216181695,0.010502700486673375,Africa,Sub-Saharan Africa,Low income,431.191528160935
1022,"Congo, Dem. Rep.",COD,2014,3.0,78403242,7304606193,0.010733397520476022,Africa,Sub-Saharan Africa,Low income,458.004541775676
1023,"Congo, Dem. Rep.",COD,2015,3.8,81035531,7391971924,0.01096264052855729,Africa,Sub-Saharan Africa,Low income,467.9145805459
1024,"Congo, Dem. Rep.",COD,2016,10.1,83956415,7478852539,0.011225841740051989,Africa,Sub-Saharan Africa,Low income,442.310472110228
1025,"Congo, Dem. Rep.",COD,2017,8.6199,87083398,7564278153,0.011512453169832555,Africa,Sub-Saharan Africa,Low income,436.584534687385
1026,"Congo, Dem. Rep.",COD,2018,11.7,90047644,7646523404,0.011776285671589636,Africa,Sub-Saharan Africa,Low income,528.256019777898
1027,"Congo, Dem. Rep.",COD,2019,16.4812,92947442,7726797600,0.01202923213622161,Africa,Sub-Saharan Africa,Low income,557.044161335917
1028,"Congo, Dem. Rep.",COD,2020,19.8388,95989998,7805953886,0.012297023451824169,Africa,Sub-Saharan Africa,Low income,507.521230077872
1029,"Congo, Dem. Rep.",COD,2021,26.17,99148932,7871000477,0.012596738151614268,Africa,Sub-Saharan Africa,Low income,558.034077296358
1030,"Congo, Dem. Rep.",COD,2022,27.24,102396968,7940003773,0.012896337448629572,Africa,Sub-Saharan Africa,Low income,642.612265820033
1031,"Congo, Dem. Rep.",COD,2023,39.24275719511962,105789731,8011623532,0.013204530963974406,Africa,Sub-Saharan Africa,Low income,627.502181690836
1032,"Congo, Rep.",COG,2000,0.0263547,3151345,6115617907,0.0005152946191083876,Africa,Sub-Saharan Africa,Lower middle income,1024.30159109181
1033,"Congo, Rep.",COG,2001,0.0322236,3272537,6198523633,0.0005279542668156509,Africa,Sub-Saharan Africa,Lower middle income,854.598314408095
1034,"Congo, Rep.",COG,2002,0.15725,3350771,6280690978,0.0005335035606332295,Africa,Sub-Saharan Africa,Lower middle income,905.538135544704
1035,"Congo, Rep.",COG,2003,0.460014,3445753,6362582991,0.0005415651166946013,Africa,Sub-Saharan Africa,Lower middle income,1016.82363412143
1036,"Congo, Rep.",COG,2004,1.0775,3565554,6445292478,0.0005532028239479375,Africa,Sub-Saharan Africa,Lower middle income,1306.10136324599
1037,"Congo, Rep.",COG,2005,1.46342,3696393,6528083729,0.0005662294102600656,Africa,Sub-Saharan Africa,Lower middle income,1799.05158366154
1038,"Congo, Rep.",COG,2006,2.00799,3837409,6611938226,0.0005803758094578423,Africa,Sub-Saharan Africa,Lower middle income,2103.5821381211
1039,"Congo, Rep.",COG,2007,2.7597,3980430,6696177273,0.0005944331874321333,Africa,Sub-Saharan Africa,Lower middle income,2206.47101863414
1040,"Congo, Rep.",COG,2008,4.28751,4113517,6781922266,0.0006065414551597575,Africa,Sub-Saharan Africa,Lower middle income,2832.09177777643
1041,"Congo, Rep.",COG,2009,4.5,4281219,6867731466,0.0006233818286569564,Africa,Sub-Saharan Africa,Lower middle income,2271.15219175966
1042,"Congo, Rep.",COG,2010,5.0,4462290,6952093392,0.0006418627812357789,Africa,Sub-Saharan Africa,Lower middle income,2946.55798067708
1043,"Congo, Rep.",COG,2011,5.6,4609724,7037468539,0.0006550258767700333,Africa,Sub-Saharan Africa,Lower middle income,3396.16505817952
1044,"Congo, Rep.",COG,2012,6.1067,4740450,7126885659,0.0006651502811769749,Africa,Sub-Saharan Africa,Lower middle income,3732.32737320389
1045,"Congo, Rep.",COG,2013,6.6,4857099,7216181695,0.0006730843547586145,Africa,Sub-Saharan Africa,Lower middle income,3697.41705884249
1046,"Congo, Rep.",COG,2014,7.11,4975880,7304606193,0.0006811975715772854,Africa,Sub-Saharan Africa,Lower middle income,3601.2365808718
1047,"Congo, Rep.",COG,2015,7.61597,5097581,7391971924,0.0006896104385149718,Africa,Sub-Saharan Africa,Lower middle income,2439.35189403696
1048,"Congo, Rep.",COG,2016,8.12195,5222536,7478852539,0.0006983071230200117,Africa,Sub-Saharan Africa,Lower middle income,2093.10728558843
1049,"Congo, Rep.",COG,2017,8.65,5351011,7564278153,0.000707405371902907,Africa,Sub-Saharan Africa,Lower middle income,2211.63309874797
1050,"Congo, Rep.",COG,2018,35.942769677192594,5483118,7646523404,0.0007170733299700236,Africa,Sub-Saharan Africa,Lower middle income,2694.43413191427
1051,"Congo, Rep.",COG,2019,38.80649294034599,5616661,7726797600,0.0007269067071201658,Africa,Sub-Saharan Africa,Lower middle income,2488.42466724916
1052,"Congo, Rep.",COG,2020,24.8206,5752791,7805953886,0.0007369747610625329,Africa,Sub-Saharan Africa,Lower middle income,1993.586671931
1053,"Congo, Rep.",COG,2021,32.7417,5892183,7871000477,0.0007485939071173556,Africa,Sub-Saharan Africa,Lower middle income,2516.16255145432
1054,"Congo, Rep.",COG,2022,36.2469,6035104,7940003773,0.0007600883038018677,Africa,Sub-Saharan Africa,Lower middle income,2620.83804267402
1055,"Congo, Rep.",COG,2023,50.2611116283983,6182885,8011623532,0.000771739332896053,Africa,Sub-Saharan Africa,Lower middle income,2477.97845544866
1056,Costa Rica,CRI,2000,5.80025,3937739,6115617907,0.000643882443259384,Americas,Latin America and the Caribbean,Upper middle income,3812.75388284924
1057,Costa Rica,CRI,2001,9.55948,4008947,6198523633,0.0006467583633394529,Americas,Latin America and the Caribbean,Upper middle income,3985.12984506207
1058,Costa Rica,CRI,2002,19.8949,4075705,6280690978,0.000648926211188606,Americas,Latin America and the Caribbean,Upper middle income,4067.71851429092
1059,Costa Rica,CRI,2003,20.3336,4138784,6362582991,0.0006504880181294911,Americas,Latin America and the Caribbean,Upper middle income,4173.14856415514
1060,Costa Rica,CRI,2004,20.7923,4200078,6445292478,0.0006516504897700625,Americas,Latin America and the Caribbean,Upper middle income,4431.0117207843
1061,Costa Rica,CRI,2005,22.07,4261240,6528083729,0.0006527551080679468,Americas,Latin America and the Caribbean,Upper middle income,4703.00721784778
1062,Costa Rica,CRI,2006,25.1,4321340,6611938226,0.0006535662996679667,Americas,Latin America and the Caribbean,Upper middle income,5256.59640859159
1063,Costa Rica,CRI,2007,28.4,4380248,6696177273,0.0006541415827896049,Americas,Latin America and the Caribbean,Upper middle income,6137.71199925542
1064,Costa Rica,CRI,2008,32.29,4440056,6781922266,0.0006546898985055397,Americas,Latin America and the Caribbean,Upper middle income,6937.24261596055
1065,Costa Rica,CRI,2009,34.33,4499791,6867731466,0.0006552077672630423,Americas,Latin America and the Caribbean,Upper middle income,6832.69829924138
1066,Costa Rica,CRI,2010,36.5,4555962,6952093392,0.0006553367083996158,Americas,Latin America and the Caribbean,Upper middle income,8265.78820275582
1067,Costa Rica,CRI,2011,39.2122,4609833,7037468539,0.0006550413652939813,Americas,Latin America and the Caribbean,Upper middle income,9276.39107511347
1068,Costa Rica,CRI,2012,47.5,4663934,7126885659,0.0006544140348470827,Americas,Latin America and the Caribbean,Upper middle income,10126.9991024177
1069,Costa Rica,CRI,2013,45.96,4716147,7216181695,0.0006535515871596967,Americas,Latin America and the Caribbean,Upper middle income,10803.2401962173
1070,Costa Rica,CRI,2014,53.0,4767119,7304606193,0.0006526182074768558,Americas,Latin America and the Caribbean,Upper middle income,10911.497878334
1071,Costa Rica,CRI,2015,59.763,4818038,7391971924,0.0006517933305938244,Americas,Latin America and the Caribbean,Upper middle income,11714.7105980732
1072,Costa Rica,CRI,2016,65.8804,4866998,7478852539,0.0006507680121542774,Americas,Latin America and the Caribbean,Upper middle income,12091.0301606154
1073,Costa Rica,CRI,2017,71.5817,4913177,7564278153,0.0006495235765558712,Americas,Latin America and the Caribbean,Upper middle income,12317.0902771304
1074,Costa Rica,CRI,2018,73.4797,4957818,7646523404,0.0006483754430682182,Americas,Latin America and the Caribbean,Upper middle income,12590.2493781614
1075,Costa Rica,CRI,2019,81.2026,4999553,7726797600,0.0006470407611039275,Americas,Latin America and the Caribbean,Upper middle income,12884.6859951989
1076,Costa Rica,CRI,2020,80.5302,5034320,7805953886,0.0006449333513267439,Americas,Latin America and the Caribbean,Upper middle income,12394.0493969492
1077,Costa Rica,CRI,2021,82.749,5059988,7871000477,0.0006428646542184677,Americas,Latin America and the Caribbean,Upper middle income,12838.1185358931
1078,Costa Rica,CRI,2022,82.598,5081765,7940003773,0.0006400204767257861,Americas,Latin America and the Caribbean,Upper middle income,13625.9008491328
1079,Costa Rica,CRI,2023,85.127,5105525,8011623532,0.0006372647166466983,Americas,Latin America and the Caribbean,Upper middle income,16942.0268119375
1080,Cote d'Ivoire,CIV,2000,0.231462,17699004,6115617907,0.002894066350963741,Africa,Sub-Saharan Africa,Lower middle income,936.636541348798
1081,Cote d'Ivoire,CIV,2001,0.395748,18178913,6198523633,0.002932781106652272,Africa,Sub-Saharan Africa,Lower middle income,924.727294962066
1082,Cote d'Ivoire,CIV,2002,0.497929,18654771,6280690978,0.0029701781325245772,Africa,Sub-Saharan Africa,Lower middle income,967.815864415991
1083,Cote d'Ivoire,CIV,2003,0.75867,19125542,6362582991,0.0030059398874723456,Africa,Sub-Saharan Africa,Lower middle income,1111.17135087887
1084,Cote d'Ivoire,CIV,2004,0.849282,19595000,6445292478,0.0030402033836143937,Africa,Sub-Saharan Africa,Lower middle income,1199.82524528546
1085,Cote d'Ivoire,CIV,2005,1.03924,20068458,6528083729,0.003074172886424386,Africa,Sub-Saharan Africa,Lower middle income,1197.74616979415
1086,Cote d'Ivoire,CIV,2006,1.5249,20546802,6611938226,0.003107530847642254,Africa,Sub-Saharan Africa,Lower middle income,1230.43056838584
1087,Cote d'Ivoire,CIV,2007,1.8,21030558,6696177273,0.0031406811890716205,Africa,Sub-Saharan Africa,Lower middle income,1367.53817722326
1088,Cote d'Ivoire,CIV,2008,1.9,21514439,6781922266,0.0031723216746170828,Africa,Sub-Saharan Africa,Lower middle income,1583.97066701372
1089,Cote d'Ivoire,CIV,2009,2.0,21997940,6867731466,0.0032030867993172057,Africa,Sub-Saharan Africa,Lower middle income,1540.45393569596
1090,Cote d'Ivoire,CIV,2010,2.7,22488065,6952093392,0.0032347184843457004,Africa,Sub-Saharan Africa,Lower middle income,1553.54887048143
1091,Cote d'Ivoire,CIV,2011,2.9,22982000,7037468539,0.0032656629116903538,Africa,Sub-Saharan Africa,Lower middle income,1596.62826565998
1092,Cote d'Ivoire,CIV,2012,4.4,23467078,7126885659,0.003292753542406734,Africa,Sub-Saharan Africa,Lower middle income,1546.9460184731
1093,Cote d'Ivoire,CIV,2013,6.6,23939775,7216181695,0.0033175127805592204,Africa,Sub-Saharan Africa,Lower middle income,1786.15862031324
1094,Cote d'Ivoire,CIV,2014,10.0,24527395,7304606193,0.003357798401713235,Africa,Sub-Saharan Africa,Lower middle income,1991.36539423404
1095,Cote d'Ivoire,CIV,2015,38.44,25246342,7391971924,0.0034153730911816705,Africa,Sub-Saharan Africa,Lower middle income,1814.71855088017
1096,Cote d'Ivoire,CIV,2016,41.2078,25989405,7478852539,0.0034750524715486705,Africa,Sub-Saharan Africa,Lower middle income,1862.59597081287
1097,Cote d'Ivoire,CIV,2017,43.8399,26733372,7564278153,0.0035341603599541773,Africa,Sub-Saharan Africa,Lower middle income,1964.29930338343
1098,Cote d'Ivoire,CIV,2018,37.5465,27464173,7646523404,0.0035917202562452265,Africa,Sub-Saharan Africa,Lower middle income,2130.86619381144
1099,Cote d'Ivoire,CIV,2019,36.289,28193009,7726797600,0.003648731396820851,Africa,Sub-Saharan Africa,Lower middle income,2141.76836170115
1100,Cote d'Ivoire,CIV,2020,36.0166,28915449,7805953886,0.003704281298901847,Africa,Sub-Saharan Africa,Lower middle income,2179.72934832935
1101,Cote d'Ivoire,CIV,2021,38.7504,29639736,7871000477,0.0037656885025748425,Africa,Sub-Saharan Africa,Lower middle income,2455.98127641148
1102,Cote d'Ivoire,CIV,2022,38.4133,30395002,7940003773,0.003828084075143424,Africa,Sub-Saharan Africa,Lower middle income,2308.70654660366
1103,Cote d'Ivoire,CIV,2023,50.047259561270295,31165654,8011623532,0.0038900547280483473,Africa,Sub-Saharan Africa,Lower middle income,2530.84659301723
1104,Croatia,HRV,2000,6.64488,4468302,6115617907,0.0007306378632460891,Europe,Southern Europe,High income,4953.65158789022
1105,Croatia,HRV,2001,11.5586,4299642,6198523633,0.0006936558210586402,Europe,Southern Europe,High income,5364.83824691607
1106,Croatia,HRV,2002,17.76,4302174,6280690978,0.0006849841864644595,Europe,Southern Europe,High income,6219.58164143945
1107,Croatia,HRV,2003,22.75,4303399,6362582991,0.0006763603722084637,Europe,Southern Europe,High income,8190.11135193887
1108,Croatia,HRV,2004,30.91,4304600,6445292478,0.0006678672868132952,Europe,Southern Europe,High income,9718.97322801967
1109,Croatia,HRV,2005,33.14,4310145,6528083729,0.0006602465867361426,Europe,Southern Europe,High income,10443.5278353294
1110,Croatia,HRV,2006,37.98,4311159,6611938226,0.0006520265091176005,Europe,Southern Europe,High income,11502.753124287
1111,Croatia,HRV,2007,41.44,4310217,6696177273,0.0006436832276498185,Europe,Southern Europe,High income,13757.605654192
1112,Croatia,HRV,2008,44.24,4309705,6781922266,0.0006354695366542262,Europe,Southern Europe,High income,15889.4347074759
1113,Croatia,HRV,2009,50.58,4305181,6867731466,0.0006268708992647151,Europe,Southern Europe,High income,14475.9632928725
1114,Croatia,HRV,2010,56.55,4295427,6952093392,0.0006178609460199266,Europe,Southern Europe,High income,13731.2865213989
1115,Croatia,HRV,2011,57.79,4280622,7037468539,0.0006082616179777994,Europe,Southern Europe,High income,14694.9993201417
1116,Croatia,HRV,2012,61.94,4260368,7126885659,0.0005977881789951136,Europe,Southern Europe,High income,13508.6836989693
1117,Croatia,HRV,2013,66.7476,4233922,7216181695,0.000586726080211316,Europe,Southern Europe,High income,14136.3967669505
1118,Croatia,HRV,2014,68.5679,4201598,7304606193,0.0005751984280858821,Europe,Southern Europe,High income,14187.9694531493
1119,Croatia,HRV,2015,69.845,4151725,7391971924,0.0005616532425563363,Europe,Southern Europe,High income,12285.3032582105
1120,Croatia,HRV,2016,72.6973,4106867,7478852539,0.0005491306291418242,Europe,Southern Europe,High income,12821.1738140304
1121,Croatia,HRV,2017,67.0962,4041407,7564278153,0.0005342753027130783,Europe,Southern Europe,High income,13902.6310485422
1122,Croatia,HRV,2018,75.2946,3988775,7646523404,0.0005216455622058801,Europe,Southern Europe,High income,15460.4183295843
1123,Croatia,HRV,2019,79.0798,3949390,7726797600,0.0005111289572280242,Europe,Southern Europe,High income,15563.8167397199
1124,Croatia,HRV,2020,78.3209,3914206,7805953886,0.0005014385246395241,Europe,Southern Europe,High income,14808.4620188819
1125,Croatia,HRV,2021,81.254,3878981,7871000477,0.0004928193069400573,Europe,Southern Europe,High income,17789.9304736722
1126,Croatia,HRV,2022,82.0716,3855641,7940003773,0.0004855968725243073,Europe,Southern Europe,High income,18466.0955472648
1127,Croatia,HRV,2023,83.2412,3859686,8011623532,0.0004817607797699998,Europe,Southern Europe,High income,21865.4562838641
1128,Cuba,CUB,2000,0.541183,11109109,6115617907,0.0018165145646663761,Americas,Latin America and the Caribbean,Upper middle income,2751.3817714814
1129,Cuba,CUB,2001,1.07975,11144132,6198523633,0.0017978687603400156,Americas,Latin America and the Caribbean,Upper middle income,2842.96704310394
